,ALF,AUI,WHF,DJW,DUI,HHV,AGF,TGG,BKI,PGF,FGG,Cash,TotalValue,Adj Close_ALF,Adj Close_AUI,Adj Close_WHF,Adj Close_DJW,Adj Close_DUI,Adj Close_HHV,Adj Close_AGF,Adj Close_TGG,Adj Close_BKI,Adj Close_PGF,Adj Close_FGG
2014-05-06,5952.38095238,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,35903.04447539171,45962.56828496962,1.69,8.12,4.18,4.55,3.56,1.01,0.68,1.25,1.61,0.97,1.055
2014-05-07,5952.38095238,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,35903.04447539171,45962.56828496817,1.69,8.03,4.16,4.46,3.6,0.995,0.67,1.255,1.61,0.97,1.055
2014-05-08,5952.38095238,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,35903.04447539171,45962.56828496922,1.69,8.06,4.2,4.46,3.54,1.01,0.665,1.245,1.63,0.96,1.055
2014-05-09,5952.38095238,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,35903.04447539171,45962.56828496937,1.69,8.08,4.2,4.46,3.54,1.005,0.665,1.25,1.64,0.97,1.055
2014-05-10,0.0,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,45942.449237294866,45942.44923735032,1.69,8.08,4.2,4.46,3.54,1.005,0.665,1.25,1.64,0.97,1.055
2014-05-11,0.0,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,45942.449237294866,45942.44923735032,1.69,8.08,4.2,4.46,3.54,1.005,0.665,1.25,1.64,0.97,1.055
2014-05-12,0.0,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,45942.449237294866,45942.44923735092,1.69,8.1,4.21,4.54,3.51,1.015,0.68,1.26,1.61,0.97,1.055
2014-05-13,0.0,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,45942.449237294866,45942.44923735128,1.7,8.15,4.2,4.57,3.53,1.02,0.69,1.27,1.615,0.965,1.055
2014-05-14,0.0,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,45942.449237294866,45942.449237351175,1.69,8.15,4.17,4.64,3.54,1.02,0.68,1.265,1.625,0.96,1.055
2014-05-15,0.0,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,45942.449237294866,45942.44923735137,1.695,8.2,4.22,4.67,3.57,1.02,0.665,1.255,1.61,0.96,1.055
2014-05-16,0.0,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,45942.449237294866,45942.44923735397,1.695,8.52,4.46,3.79,3.76,1.1496,0.83,1.37,1.64,0.965,1.055
2014-05-17,0.0,1.0001031114370562e-08,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,0.0,0.0,0,0,0,45942.449237294866,45942.44923735397,1.695,8.52,4.46,3.79,3.76,1.1496,0.83,1.37,1.64,0.965,1.055
2014-05-18,0.0,-1173.708920179999,-2242.15246637,2638.52242744,-2659.5744680999996,-8698.677800960002,-12048.1927711,-7299.27007299,0,0,0,95802.44923734898,45802.44923735387,1.695,8.52,4.46,3.79,3.76,1.1496,0.83,1.37,1.64,0.965,1.055
2014-05-19,0.0,-1173.708920179999,-2242.15246637,2638.52242744,-2659.5744680999996,-8698.677800960002,-12048.1927711,-7299.27007299,0,0,0,95802.44923734898,45802.44923735387,1.685,8.52,4.46,3.79,3.76,1.1496,0.83,1.37,1.64,0.96,1.055
2014-05-20,0.0,-1173.708920179999,-2242.15246637,2638.52242744,-2659.5744680999996,-8698.677800960002,-12048.1927711,-7299.27007299,0,0,0,95802.44923734898,45802.44923735387,1.695,8.52,4.46,3.79,3.76,1.1496,0.83,1.37,1.64,0.96,1.055
2014-05-21,0.0,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,85704.97011415979,45704.97011418063,1.69,8.52,4.46,3.79,3.76,1.1539,0.83,1.37,1.64,0.96,1.055
2014-05-22,0.0,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,85704.97011415979,45704.97011418063,1.69,8.52,4.46,3.79,3.76,1.1539,0.83,1.37,1.64,0.97,1.055
2014-05-23,0.0,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,85704.97011415979,45704.97011418063,1.69,8.52,4.46,3.79,3.76,1.1539,0.83,1.37,1.64,0.955,1.055
2014-05-24,0.0,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,85704.97011415979,45704.97011418063,1.69,8.52,4.46,3.79,3.76,1.1539,0.83,1.37,1.64,0.955,1.055
2014-05-25,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75684.9701141659,45684.97011418064,1.69,8.52,4.46,3.79,3.76,1.1539,0.83,1.37,1.64,0.955,1.055
2014-05-26,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75684.9701141659,45684.97011418064,1.69,8.52,4.46,3.79,3.76,1.1539,0.83,1.37,1.64,0.95,1.055
2014-05-27,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75684.9701141659,45596.21271773115,1.675,8.52,4.46,3.79,3.76,1.1694,0.83,1.37,1.64,0.955,1.055
2014-05-28,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75684.9701141659,45684.970114180804,1.69,8.52,4.46,3.79,3.76,1.1694,0.83,1.37,1.64,0.95,1.055
2014-05-29,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75684.9701141659,46350.45157993895,1.685,8.52,4.15,3.79,3.76,1.1694,0.83,1.37,1.64,0.95,1.055
2014-05-30,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75684.9701141659,48522.2439015939,1.7,8.52,4.46,3.79,3.76,1.1694,0.83,0.9894,1.64,0.96,1.055
2014-05-31,5917.15976331,-1173.708920179999,0.0,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,65664.97011415569,48502.24390159389,1.7,8.52,4.46,3.79,3.76,1.1694,0.83,0.9894,1.64,0.96,1.055
2014-06-01,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75644.97011416587,48482.24390159387,1.7,8.52,4.46,3.79,3.76,1.1694,0.83,0.9894,1.64,0.96,1.055
2014-06-02,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75644.97011416587,45674.555912997326,1.695,8.52,4.46,3.79,3.76,1.1694,0.83,1.37,1.64,0.965,1.055
2014-06-03,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,0.0,0,0,0,65624.97011416958,45713.72751063053,1.705,8.52,4.46,3.79,3.76,1.1787,0.83,1.37,1.64,0.97,1.055
2014-06-04,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75604.97011416589,45752.899108263635,1.715,8.52,4.46,3.79,3.76,1.1787,0.83,1.37,1.64,0.95,1.055
2014-06-05,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75604.97011416589,45604.97011418088,1.69,8.52,4.46,3.84,3.76,1.1787,0.83,1.37,1.64,0.95,1.055
2014-06-06,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75604.97011416589,49359.43542775285,1.71,8.05,4.15,4.67,3.56,1.03,0.665,1.315,1.645,0.955,1.055
2014-06-07,5917.15976331,-1173.708920179999,-2242.15246637,0.0,-9.99943949864246e-09,9.997165761888027e-09,-12048.1927711,-7299.27007299,0,0,0,75604.97011416589,49359.43542775285,1.71,8.05,4.15,4.67,3.56,1.03,0.665,1.315,1.645,0.955,1.055
2014-06-08,0.0,1.0001031114370562e-08,0.0,0.0,2808.9887640300008,9.997165761888027e-09,0.0,0.0,0,0,0,39246.4709855613,49246.470985598906,1.71,8.05,4.15,4.67,3.56,1.03,0.665,1.315,1.645,0.955,1.055
2014-06-09,0.0,1.0001031114370562e-08,0.0,0.0,2808.9887640300008,9.997165761888027e-09,0.0,0.0,0,0,0,39246.4709855613,49808.26873841109,1.71,8.52,4.4449,3.84,3.76,1.1787,0.7881,0.9894,1.3897,0.955,1.055
2014-06-10,0.0,1.0001031114370562e-08,0.0,0.0,2808.9887640300008,9.997165761888027e-09,0.0,0.0,0,0,0,39246.4709855613,49808.26873841109,1.72,8.52,4.4449,3.84,3.76,1.1787,0.7881,0.9894,1.3897,0.94,1.055
2014-06-11,0.0,-1173.708920179999,-2252.25225225,2604.16666667,-2659.574468099999,-8526.603001350002,-12688.7450831,0.0,0,0,0,89667.14514284657,49667.145142905385,1.72,8.52,4.44,3.84,3.76,1.1728,0.7881,0.9894,1.66,0.95,1.055
2014-06-12,0.0,-1173.708920179999,-2252.25225225,2604.16666667,-2659.574468099999,-8526.603001350002,-12688.7450831,0.0,0,0,0,89667.14514284657,49667.145142905385,1.725,8.52,4.44,3.84,3.76,1.1728,0.7881,0.9894,1.66,0.94,1.055
2014-06-13,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-2659.574468099999,-8526.603001350002,-12688.7450831,0.0,-6024.09638554,0,0,89627.1451428386,49095.48672392349,1.715,8.52,4.44,3.84,3.76,1.1728,0.83,1.37,1.66,0.93,1.055
2014-06-14,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,-12688.7450831,0.0,-6024.09638554,0,0,69587.14514282517,49055.48672392346,1.715,8.52,4.44,3.84,3.76,1.1728,0.83,1.37,1.66,0.93,1.055
2014-06-15,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49014.42340708552,1.715,8.52,4.44,3.84,3.76,1.1728,0.83,1.37,1.66,0.93,1.055
2014-06-16,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49072.73244498642,1.725,8.52,4.44,3.84,3.76,1.1728,0.83,1.37,1.66,0.92,1.055
2014-06-17,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,48985.26888813493,1.71,8.52,4.44,3.84,3.76,1.1594,0.83,1.37,1.66,0.94,1.055
2014-06-18,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49014.423407085385,1.715,8.52,4.44,3.84,3.76,1.1594,0.83,1.37,1.66,0.93,1.055
2014-06-19,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49043.57792603583,1.72,8.52,4.44,3.84,3.76,1.1594,0.83,1.37,1.66,0.94,1.055
2014-06-20,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49087.82253507636,1.725,8.52,4.4333,3.84,3.76,1.1594,0.83,1.37,1.66,0.95,1.055
2014-06-21,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49087.82253507636,1.725,8.52,4.4333,3.84,3.76,1.1594,0.83,1.37,1.66,0.95,1.055
2014-06-22,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49087.82253507636,1.725,8.52,4.4333,3.84,3.76,1.1594,0.83,1.37,1.66,0.95,1.055
2014-06-23,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49087.82253507636,1.725,8.52,4.4333,3.84,3.76,1.1594,0.83,1.37,1.66,0.95,1.055
2014-06-24,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49087.82253507656,1.725,8.52,4.4333,3.84,3.76,1.179,0.83,1.37,1.66,0.975,1.055
2014-06-25,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49087.82253507656,1.725,8.52,4.4333,3.84,3.76,1.179,0.83,1.37,1.66,0.945,1.055
2014-06-26,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49029.513497175656,1.715,8.52,4.4333,3.84,3.76,1.179,0.83,1.37,1.66,0.95,1.055
2014-06-27,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49058.6680161261,1.72,8.52,4.4333,3.84,3.76,1.179,0.83,1.37,1.66,0.97,1.055
2014-06-28,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49058.6680161261,1.72,8.52,4.4333,3.84,3.76,1.179,0.83,1.37,1.66,0.97,1.055
2014-06-29,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49058.6680161261,1.72,8.52,4.4333,3.84,3.76,1.179,0.83,1.37,1.66,0.97,1.055
2014-06-30,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,49218.29377886269,1.73,8.57,4.35,3.76,3.79,1.1745,0.84,1.37,1.63,0.9398,1.055
2014-07-01,5830.90379009,-1173.708920179999,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,-6024.09638554,0,0,69014.42340701053,48937.79823964381,1.735,8.52,4.4333,3.76,3.76,1.1745,0.83,1.37,1.66,0.96,1.055
2014-07-02,5830.90379009,1.0001031114370562e-08,-2252.25225225,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,0.0,0,0,49155.507744344635,49049.72805804266,1.73,8.52,4.4333,3.76,3.76,1.1745,0.83,1.37,1.63,0.955,1.055
2014-07-03,5830.90379009,1.0001031114370562e-08,0.0,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,0.0,0,0,39150.62801462491,49029.75823822287,1.73,8.52,4.4333,3.76,3.76,1.1745,0.83,1.37,1.63,0.94,1.055
2014-07-04,5830.90379009,1.0001031114370562e-08,0.0,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,0.0,0,0,39150.62801462491,49058.91275717332,1.735,8.52,4.4333,3.76,3.76,1.1745,0.83,1.37,1.63,0.95,1.055
2014-07-05,5830.90379009,1.0001031114370562e-08,0.0,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,0.0,0,0,39150.62801462491,49058.91275717332,1.735,8.52,4.4333,3.76,3.76,1.1745,0.83,1.37,1.63,0.95,1.055
2014-07-06,5830.90379009,1.0001031114370562e-08,0.0,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,0.0,0,0,39150.62801462491,49058.91275717332,1.735,8.52,4.4333,3.76,3.76,1.1745,0.83,1.37,1.63,0.95,1.055
2014-07-07,5830.90379009,1.0001031114370562e-08,0.0,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,0.0,0,0,39150.62801462491,49088.067276123766,1.74,8.52,4.4333,3.76,3.76,1.1745,0.83,1.37,1.63,0.945,1.055
2014-07-08,5830.90379009,1.0001031114370562e-08,0.0,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,0.0,0,0,39150.62801462491,49146.376314024674,1.75,8.52,4.35,3.76,3.76,1.1745,0.83,1.37,1.63,0.97,1.055
2014-07-09,5830.90379009,1.0001031114370562e-08,0.0,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,0.0,0,0,39150.62801462491,49233.83987087602,1.765,8.52,4.35,3.76,3.76,1.1745,0.83,1.37,1.63,0.945,1.055
2014-07-10,5830.90379009,1.0001031114370562e-08,0.0,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,0.0,0,0,39150.62801462491,52583.117635944516,1.79,8.18,4.18,4.85,3.65,1.05,0.68,1.32,1.65,0.97,1.055
2014-07-11,5830.90379009,1.0001031114370562e-08,0.0,2604.16666667,-9.998984751291573e-09,9.997165761888027e-09,0.0,-7299.27007299,0.0,0,0,39150.62801462491,49321.303427727835,1.78,8.52,4.35,3.76,3.76,1.2216,0.83,1.37,1.63,0.925,1.055
2014-07-12,5830.90379009,1.0001031114370562e-08,0.0,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,38902.71134797446,49281.720094394484,1.78,8.52,4.35,3.76,3.76,1.2216,0.83,1.37,1.63,0.925,1.055
2014-07-13,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,-8185.985592660003,0.0,0.0,0.0,0,0,38862.71134796168,49241.72009439444,1.78,8.52,4.35,3.76,3.76,1.2216,0.83,1.37,1.63,0.925,1.055
2014-07-14,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,-8185.985592660003,0.0,0.0,0.0,0,0,38862.71134796168,48950.17490488994,1.73,8.52,4.35,3.76,3.76,1.2216,0.84,1.37,1.63,0.92,1.055
2014-07-15,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,-8185.985592660003,0.0,0.0,0.0,0,0,38862.71134796168,49066.79298069174,1.75,8.52,4.35,3.76,3.76,1.2216,0.84,1.37,1.63,0.92,1.055
2014-07-16,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49207.559188940395,1.75,8.25,4.35,3.76,3.76,1.202,0.84,1.37,1.63,0.915,1.055
2014-07-17,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49324.177264744896,1.77,8.52,4.35,3.76,3.76,1.202,0.84,1.37,1.63,0.925,1.055
2014-07-18,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49295.02274579444,1.765,8.52,4.35,3.76,3.76,1.202,0.84,1.37,1.63,0.925,1.055
2014-07-19,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49295.02274579444,1.765,8.52,4.35,3.76,3.76,1.202,0.84,1.37,1.63,0.925,1.055
2014-07-20,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49295.02274579444,1.765,8.52,4.35,3.76,3.76,1.202,0.84,1.37,1.63,0.925,1.055
2014-07-21,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49207.559188943094,1.75,8.52,4.35,3.76,3.76,1.202,0.84,1.37,1.63,0.945,1.055
2014-07-22,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49265.86822684397,1.76,8.52,4.35,3.76,3.76,1.1995,0.84,1.37,1.63,0.925,1.055
2014-07-23,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49353.33178369532,1.775,8.52,4.35,3.76,3.76,1.1995,0.84,1.37,1.63,0.935,1.055
2014-07-24,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49353.331783695816,1.775,8.57,4.35,3.76,3.76,1.1995,0.84,1.37,1.63,0.92,1.055
2014-07-25,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49382.48630264627,1.78,8.57,4.35,3.76,3.76,1.1995,0.84,1.37,1.63,0.915,1.055
2014-07-26,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49382.48630264627,1.78,8.57,4.35,3.76,3.76,1.1995,0.84,1.37,1.63,0.915,1.055
2014-07-27,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49382.48630264627,1.78,8.57,4.35,3.76,3.76,1.1995,0.84,1.37,1.63,0.915,1.055
2014-07-28,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49382.48630264627,1.78,8.57,4.35,3.76,3.76,1.1995,0.84,1.37,1.63,0.93,1.055
2014-07-29,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49411.640821596724,1.785,8.57,4.35,3.76,3.76,1.1995,0.84,1.37,1.63,0.935,1.055
2014-07-30,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,52440.996940947676,1.78,8.5,4.22,4.91,3.75,1.05,0.75,1.34,1.72,0.94,1.055
2014-07-31,5830.90379009,1.0001031114370562e-08,0.0,2659.57446809,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29003.477556207563,49810.57699181234,1.785,8.98,4.51,3.91,3.96,1.2011,0.91,1.367,1.69,0.9442,1.055
2014-08-01,5830.90379009,1.0001031114370562e-08,0.0,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,39381.615854099,49789.77911946971,1.785,8.57,4.35,3.91,3.76,1.1952,0.84,1.37,1.63,0.935,1.055
2014-08-02,5830.90379009,-1166.861143509999,-2298.85057471,2557.54475703,-2659.574468099999,-8366.800535470004,0.0,0.0,0.0,0,0,69281.61585409076,49689.77911946978,1.785,8.57,4.35,3.91,3.76,1.1952,0.84,1.37,1.63,0.935,1.055
2014-08-03,5830.90379009,-1166.861143509999,-2298.85057471,2557.54475703,-2659.574468099999,-8366.800535470004,0.0,0.0,0.0,0,0,69281.61585409076,49689.77911946978,1.785,8.57,4.35,3.91,3.76,1.1952,0.84,1.37,1.63,0.935,1.055
2014-08-04,5830.90379009,-1166.861143509999,0.0,2557.54475703,-9.998984751291573e-09,-8366.800535470004,0.0,0.0,0.0,0,0,49241.61585408385,49504.006524717515,1.76,8.57,4.35,3.91,3.76,1.1952,0.84,1.37,1.63,0.935,1.055
2014-08-05,5830.90379009,-1166.861143509999,0.0,2557.54475703,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,39172.153002672494,49463.69819226236,1.765,8.57,4.35,3.91,3.76,1.2011,0.84,1.37,1.63,0.91,1.055
2014-08-06,5830.90379009,-1166.861143509999,0.0,2557.54475703,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,39172.153002672494,49113.84396485696,1.705,8.57,4.35,3.91,3.76,1.2011,0.84,1.37,1.69,0.92,1.055
2014-08-07,5830.90379009,-1166.861143509999,0.0,2557.54475703,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,39172.153002672494,48635.43089601786,1.705,8.98,4.35,3.91,3.76,1.2011,0.84,1.37,1.69,0.935,1.055
2014-08-08,5830.90379009,-1166.861143509999,0.0,2557.54475703,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,39172.153002672494,48606.276377067414,1.7,8.98,4.35,3.91,3.76,1.2011,0.84,1.37,1.69,0.94,1.055
2014-08-09,5830.90379009,-1166.861143509999,0.0,2557.54475703,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,39172.153002672494,48606.276377067414,1.7,8.98,4.35,3.91,3.76,1.2011,0.84,1.37,1.69,0.94,1.055
2014-08-10,5830.90379009,-1166.861143509999,0.0,2557.54475703,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,39172.153002672494,48606.276377067414,1.7,8.98,4.35,3.91,3.76,1.2011,0.84,1.37,1.69,0.94,1.055
2014-08-11,5830.90379009,-1166.861143509999,0.0,2557.54475703,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,39172.153002672494,48606.276377067414,1.7,8.98,4.51,3.91,3.76,1.2011,0.84,1.37,1.69,0.935,1.055
2014-08-12,5830.90379009,-1166.861143509999,0.0,2557.54475703,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,39172.153002672494,48693.739933918645,1.715,8.98,4.51,3.91,3.76,1.1892,0.84,1.367,1.69,0.935,1.055
2014-08-13,5830.90379009,-1166.861143509999,-2217.29490022,2557.54475703,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,49152.15300266471,48702.89445286911,1.72,8.98,4.51,3.91,3.76,1.1892,0.91,1.367,1.6018,0.93,1.055
